					?- ?	5.5 x 10-5|2												
31|	Na		17.35 ms|40	1.74E-2|4E-4	?-	100	+2.298 2		15368|14	-15630|390	-18940|270	13059|14	4300|15	18320|250	7398.7|5	31013147|15	12246|14	1969
11		20			?- n	37.3|54												
					?- 2n	0.87|24												
					?- 3n	< 0.05												
32|	Na		13.2 ms|4	1.32E-2|4E-4	?-	100			19470|40	-17530|390	-18360|500	13690|40	1680|40	19830|270	7219.9|12	32020010|40	18640|40	1972
11		21			?- n	24|7												
					?- 2n	8.3|21												
33|	Na		8.0 ms|4	8E-3|4E-4	?-	100			18820|450	-18790|690	-22220|750	16540|450	2930|450	20510|670#	7090|14	33025530|480	23780|450	1972
11		22			?- n	47|6												
					?- 2n	13|3												
34|	Na		5.5 ms|10	5.5E-3|1E-3	?-	100			23360|600	-18860|840#	-21160|790	18650|600	170|750	21610|840#	6886|18	34034010|640	31680|600	1983
11		23			?- 2n	? 50												
					?- n	? 15												
35|	Na		1.5 ms|5	1.5E-3|5E-4	?-	100			22590|720#	-20340|860#	#	21840|670#	1520|300#	21900|840#	6733|19#	35041040|720#	38230|670#	1983
11		24			?- n	?												
36|	Na		< 180 ns	1.8E-7	n	?			25920|970#		#	22590|730#	0|100#		6546|19#	36049710|730#	46300|680#	
11		25																
37|	Na		> 60 ns	6E-8|5E15	?- n	?			25320|980#		#	25080|970#	840|180#		6392|19#	37057470|740#	53530|690#	2002
11		26			?-	?												
19|	MG		1.14 x 10-4|eV	4E-12	2p	? 100				-10810|80	18900|50			500|110	5902.0|26	19034170|50	31830|50	2007
12		7																
20|	Mg		93 ms|5	9.3E-2|5E-3	?+	100				-8934|21	10627.1|22		22420|50	2741|11	6728.02|9	20018763.1|20	17477.7|19	1974
12		8			?+ p	30.3|12												
21|	Mg		122 ms|3	1.22E-1|3E-3	ec ?+	100	-0.983 7		-16090|600#	-8021.5|8	13088.5|8#		14645.2|20	3235.7|13	7105.03|4	21011705.8|8	10903.8|8	1963
12		9			?+ p	32.6|10												
					?+ ?	< 0.5												
22|	Mg		3.8755 s|12	3.88E0|1.2E-3	ec ?+	100			-18600|400#	-8142.5|5	4781.6|4#	-35460|600#	19375.1|8	5504.3|3	7662.761|14	21999570.7|3	-399.9|3	1961
12		10																
23|	Mg		11.317 s|11	1.13E1|1.1E-2	ec ?+	100			-12221.6|4	-9650.48|23	4056.34|16	-31750|400#	13144.9|3	7580.97|23	7901.115|7	22994123.94|17	-5473.51|16	1939
12		11																
24|	Mg		STABLE|						-13884.70|23	-9316.55|1	-5515.668|21	-28753.0|3	16531.37|16	11692.69|1	8260.709|1	23985041.697|14	-13933.569|13	1920
12		12	78.99 %|4															
25|	Mg		STABLE|				-0.85545 8	+0.201 3	-4276.81|4	-9885.92|6	-3835.0|12	-21215.23|24	7330.53|5	12063.85|5	8223.502|2	24985836.96|5	-13192.78|5	1920
12		13	10.00 %|1															
26|	Mg		STABLE|						-4004.39|6	-10614.74|3	-9354|4	-15369.88|6	11093.08|4	14145.7|12	8333.870|1	25982592.97|3	-16214.54|3	1920
12		14	11.01 %|3															
27|	Mg		9.458 min|12	5.67E2|7.2E-1	?-	100	-0.04107 15		2610.25|7	-11857.48|12	-9069|4	-10447.78|8	6443.39|4	15015|3	8263.852|2	26984340.63|5	-14586.61|5	1934
12		15																
28|	Mg		20.915 h|9	7.53E4|3.24E1	?-	100			1831.8|20	-11492.1|21	-14031|10	-5893.3|20	8503.5|20	16790|4	8272.41|7	27983876.6|21	-15018.8|20	1953
12		16																
29|	Mg		1.30 s|12	1.3E0|1.2E-1	?-	100	+0.9780 6		7605|11	-10990|30	-13283|14	-1823|11	3655|12	16903|15	8113.2|4	28988617|12	-10603|11	1971
12		17																
30|	Mg		335 ms|17	3.35E-1|1.7E-2	?-	100			6981|4	-11790|19	-17358|6	1253|3	6352|12	18853|8	8054.51|11	29990463|4	-8884|3	1971
12		18																
31|	Mg		236 ms|20	2.36E-1|2E-2	?-	100	-0.88355 15		11829|4	-12600|90	-15368|14	4671|4	2310|5	18886|6	7869.19|10	30996648|3	-3122|3	1977
12		19			?- n	6.2|19												
32|	Mg		86 ms|5	8.6E-2|5E-3	?-	100			10270|8	-14550|130	-19470|40	6050|4	5778|4	20364|14	7803.84|10	31999110|3	-829|3	1977
12		20			?- n	5.5|5												
33|	Mg		90.5 ms|16	9.05E-2|1.6E-3	?-	100	-0.7456 5		13460|8	-15860|150	-18820|450	7990|8	2280|4	20970|40	7636.45|9	33005327|3	4962.3|29	1979
12		21			?- n	14|2												
34|	Mg		20 ms|10	2E-2|1E-2	?-	100			11324|29	-17380|250	-23360|600	8750|30	4710|29	22750|450	7550.4|8	34008940|30	8323|29	1979
12		22			?- n	?												
35|	Mg		70 ms|40	7E-2|4E-2	?-	100			15860|270	-17970|380	-22590|720	10570|270	750|270	23330|660	7356|8	35016790|290	15640|270	1989
12		23			?- n	52|46												
36|	Mg		3.9 ms|13	3.9E-3|1.3E-3	?-	100			14430|710	-19040|850#	-25920|970	12530|690	3330|740	25140|960#	7244|19	36021880|740	20380|690	1989
12		24			?- n	?												
37|	Mg		8 ms|4	8E-3|4E-3	n	?			18400|720	-20210|920#	-25320|980	14190|710	240|110	25380|970#	7055|19	37030290|750	28210|700	1996
12		25			?- n	?												
					?-	?												
38|	Mg		> 260 ns	2.6E-7|5E15	?- 2n	?			17860|630#	-21190|720#	#	16190|530#	2210|860#	26750|850#	6928|13#	38036580|540#	34070|500#	2002
12		26			?- n	?												
					?-	?												
39|	Mg		< 180 ns	1.8E-7	n	?			21620|650#		#	17990|630#	-130|100#		6747|13#	39045380|550#	42270|510#	
12		27																
40|	Mg		> 170 ns	1.7E-7|5E15	?- n	?			20760|640#		#	19630|640#	2000|720#		6628|13#	40051910|540#	48350|500#	2007
12		28			?-	?												
21|	Al		< 35 ns	3.5E-8	p	?				-10610|1160#	16090|600			-2220|600#	6302|28#	21028970|640#	26990|600#	
13		8																
22|	Al		91.1 ms|5	9.11E-2|5E-4	ec ?+	100			-15140|640#	-9260|410#	18600|400#		16860|720#	-10|400#	6782|18#	22019540|430#	18200|400#	1982
13		9			?+ p	55|3												
					?+ 2p	1.1|1												
					?+ ?	0.038|17												
23|	Al		470 ms|30	4.7E-1|3E-2	ec ?+	100			-16950|500#	-8606|11	12221.6|4#	-34660|500#	19520|400#	141.0|5	7335.727|15	23007244.4|4	6748.1|3	1969
13		10			?+ p	0.46|23												
24|	Al		2.053 s|4	2.05E0|4E-3	ec ?+	100			-10794|19	-9324.4|11	13884.70|23	-31820|500#	14868.2|4	1864.32|28	7649.582|10	23999947.54|25	-48.86|23	1953
13		11			?+ ?	0.035|6												
					?+ p	0.0016|3												
25|	Al		7.183 s|12	7.18E0|1.2E-2	ec ?+	100	3.6455 12		-12743|10	-9156.26|12	4276.81|8	-27732|19	16938.43|24	2271.38|7	8021.136|3	24990428.31|7	-8915.97|6	1953
13		12																
26|	Al		7.17 x 105|y|24	2.26E13|7.57E11	ec ?+	100	+2.804 4	+0.27 3	-5069.14|8	-9453.56|18	4004.39|7	-24109|10	11365.49|7	6306.34|6	8149.765|3	25986891.86|7	-12210.15|7	1934
13		13																
27|	Al		STABLE|				+3.6415069 7	+0.1466 10	-4812.36|10	-10091.92|5	-2610.25|6	-18127.16|12	13058.03|8	8271.29|6	8331.553|2	26981538.41|5	-17196.86|5	1922
13		14	100 %															
28|	Al		2.245 min|2	1.35E2|1.2E-1	?-	100	3.242 5	0.175 14	4642.15|8	-10857.66|8	-1831.8|20	-12537.46|11	7725.10|6	9553.00|9	8309.894|3	27981910.09|8	-16850.64|8	1934
13		15																
29|	Al		6.56 min|6	3.94E2|3.6E0	?-	100			3687.3|3	-11274.9|12	-7605|11	-4786.3|3	9428.4|3	10477.9|20	8348.464|12	28980453.2|4	-18207.8|3	1939
13		16																
30|	Al		3.62 s|6	3.62E0|6E-2	?-	100	3.010 7		8568.1|29	-11429|5	-6981|4	-2041.1|29	5728.4|29	12551|12	8261.13|10	29982968|3	-15864.8|29	1961
13		17																
31|	Al		644 ms|25	6.44E-1|2.5E-2	?-	100	+3.828 5	0.1340 16	7998.3|22	-11858|4	-11829|4	1410.9|22	7157|4	13356|4	8225.52|7	30983949.8|24	-14950.7|22	1971
13		18			?- n	< 1.6												
32|	Al		33.0 ms|2	3.3E-2|2E-4	?-	100	1.959 9	0.024 2	12978|7	-12536|13	-10270|8	3778|7	4220|8	15266|8	8100.34|22	31988084|8	-11099|7	1971
13		19			?- n	0.7|5												
33|	Al		41.7 ms|2	4.17E-2|2E-4	?-	100	4.088 5	? 0.13	12017|7	-13602|10	-13460|8	7509|7	5469|10	14957|8	8020.62|21	32990878|7	-8497|7	1971
13		20			?- n	8.5|7												
34|	Al		56.3 ms|5	5.63E-2|5E-4	?-	100	+2.156 8		16957|14	-13900|6	-11324|29	9443|3	2574|8	15252|4	7860.43|9	33996779|3	-3000|3	1977
13		21			?- n	26|4												
35|	Al		37.2 ms|8	3.72E-2|8E-4	?-	100			14170|40	-14895|16	-15860|270	11662|16	5295|8	15840|30	7787.12|21	34999760|8	-224|7	1979
13		22			?- n	38|2												
36|	Al		90 ms|40	9E-2|4E-2	?-	100			18390|170	-15110|150	-14430|710	12270|150	1900|150	16980|310	7624|4	36006390|160	5950|150	1979
13		23			?- n	< 31												
37|	Al		10.7 ms|13	1.07E-2|1.3E-3	?-	100			16380|210	-16400|480	-18400|720	14170|190	4210|230	17860|710	7531|5	37010530|190	9810|180	1979
13		24			?- n	?												
38|	Al		7.6 ms|6	7.6E-3|6E-4	?- n	?			20380|390	-17900|710	-17860|630	14710|390	1670|420	19290|790	7377|10	38017400|400	16210|370	1989
13		25			?-	?												
39|	Al		7.6 ms|16	7.6E-3|1.6E-3	?- n	?			18330|420#	-20010|780#	-21620|650#	16750|410#	3630|550#	20710|640#	7281|10#	39022170|430#	20650|400#	1989
13		26			?-	?												
40|	Al		> 260 ns	2.6E-7|5E15	?- n	?			22160|530#	-21140|790#	-20760|640#	17200|420#	1130|560#	21970|650#	7127|10#	40029620|430#	27590|400#	2002
13		27			?-	?												
41|	Al				?-	100			21300|750#	-22540|850#	#	19920|610#	2240|640#	22220|710#	7008|12#	41035880|540#	33420|500#	2002
13		28			?- n	?												
42|	Al		> 170 ns	1.7E-7|5E15	?- 2n	?			23630|780#		#	19910|820#	1390|780#		6874|14#	42043050|640#	40100|600#	2007
13		29			?- n	?												
					?-	?												
43|	AL		> 170 ns	1.7E-7|5E15	?- 2n	?			23920|1000#		#	22480|940#	1150|1000#		6741|19#	43050480|860#	47020|800#	2007
13		30			?- n	?												
					?-	?												
22|	Si		29 ms|2	2.9E-2|2E-3	ec ?+	100					15140|640			940|780#	6058|23#	22035790|540#	33340|500#	1987
14		8			?+ p	32|4												
23|	Si		42.3 ms|4	4.23E-2|4E-4	ec ?+	100				-10560|500#	16950|500		17710|710#	1790|640#	6565|22#	23025440|540#	23700|500#	1986
14		9			ec p	71|3												
					ec 2p	3.6|4												
24|	Si		140 ms|8	1.4E-1|8E-3	ec ?+	100			-22570|500#	-9157|20	10794|19#		21020|500#	3292|19	7167.2|8	24011535|21	10745|19	1979
14		10			?+ p	38|4												
25|	Si		220 ms|3	2.2E-1|3E-3	ec ?+	100			-15910|400#	-9501|10	12743|10#	-37560|500#	14989|22	3413|10	7480.1|4	25004109|11	3827|10	1963
14		11			?+ p	35|2												
26|	Si		2.2453 s|7	2.25E0|7E-4	ec ?+	100			-18110|200#	-9166.0|3	5069.14|13#	-34950|400#	19040|10	5514.01|11	7924.708|4	25992333.80|11	-7141.01|11	1960
14		12																
27|	Si		4.15 s|4	4.15E0|4E-2	ec ?+	100	0.8654 3	+0.063 14	-11662|26	-9335.91|19	4812.36|12	-31430|200#	13314.80|15	7463.32|13	8124.341|4	26986704.69|11	-12384.50|11	1939
14		13																
28|	Si		STABLE|						-14345.1|12	-9984.14|1	-4642.15|8	-28842|26	17179.61|11	11584.90|5	8447.744|0	27976926.5350|5	-21492.7943|5	1920
14		14	92.223 %|19															
29|	Si		STABLE|				-0.55529 3		-4942.2|4	-11127.21|5	-3687.3|3	-22818.7|11	8473.60|0	12333.40|8	8448.635|0	28976494.6652|5	-21895.0784|5	1920
14		15	4.685 %|8															
30|	Si		STABLE|						-4232.11|6	-10643.33|4	-8568.1|29	-15551.4|4	10609.20|2	13514.2|3	8520.654|1	29973770.136|23	-24432.960|22	1924
14		16	3.092 %|11															
31|	Si		157.36 min|26	9.44E3|1.56E1	?-	100			1491.50|4	-10787.34|7	-7998.3|22	-10819.50|7	6587.39|4	14373.2|29	8458.291|1	30975363.19|5	-22949.04|4	1934
14		17																
32|	Si		153 y|19	4.83E9|6E8	?-	100			227.2|3	-11483.8|20	-12978|7	-7708.5|3	9200.0|3	16415.9|23	8481.468|9	31974151.5|3	-24077.7|3	1953
14		18																
33|	Si		6.11 s|21	6.11E0|2.1E-1	?-	100	1.21 3		5823.0|13	-12336|11	-12017|7	-4280.8|7	4508.0|8	16704|7	8361.059|21	32977977.0|7	-20514.3|7	1971
14		19																
34|	Si		2.77 s|20	2.77E0|2E-1	?-	100			4592|14	-13498|15	-16957|14	-1691|14	7514|14	18748|16	8336.1|4	33978575|15	-19957|14	1971
14		20																
35|	Si		0.78 s|12	7.8E-1|1.2E-1	?-	100	-1.638 4		10470|40	-13690|40	-14170|40	2090|40	2510|40	18680|40	8169.6|10	34984550|40	-14390|40	1971
14		21			?- n	< 5												
36|	Si		0.45 s|6	4.5E-1|6E-2	?-	100			7810|70	-14030|70	-18390|170	4350|70	6120|80	19500|70	8112.5|20	35986650|80	-12440|70	1971
14		22			?- n	< 10												
37|	Si		90 ms|60	9E-2|6E-2	?-	100			12420|120	-13960|110	-16380|210	5610|110	2210|130	19810|190	7953|3	36992950|120	-6570|110	1979
14		23			?- n	17|13												
					?- 2n	?												
38|	Si		> 1 ?s	1E-6|5E18	?- n	?			10450|130	-14920|110	-20380|390	6750|110	5670|150	21270|210	7892.8|28	37995520|110	-4170|100	1979
14		24			?-	?												
39|	Si		47.5 ms|20	4.75E-2|2E-3	?-	100			15090|180	-15740|300	-18330|420	8870|150	1580|170	21180|400	7731|3	39002490|150	2320|140	1979
14		25			?- 2n	?												
					?- n	?												
40|	Si		33.0 ms|10	3.3E-2|1E-3	?- n	?			13540|380	-17380|770	-22160|530	10130|360	4960|370	22510|530#	7662|9	40005830|370	5430|350	1989
14		26			?-	?												
41|	Si		20.0 ms|25	2E-2|2.5E-3	?-	100			17100|570	-18520|890	-21300|750	12160|580	1380|650	22760|680#	7509|14	41013010|600	12120|550	1989
14		27			?- n	> 0												
42|	Si		12.5 ms|35	1.25E-2|3.5E-3	?-	100			15460|590#	-20030|710#	-23630|780#	13380|510#	3720|750#	24240|710#	7418|12#	42017680|540#	16470|500#	1990
14		28			?- 2n	?												
					?- n	?												
43|	Si		> 60 ns	6E-8|5E15	?- 2n	?			18420|810#	-21600|790#	-23920|1000#	14020|670#	1440|780#	24290|850#	7279|14#	43024800|640#	23100|600#	2002
14		29			?- n	?												
					?-	?												
44|	Si		> 360 ns	3.6E-7|5E15	?-	100			18060|780#	-22260|780#	#	15760|810#	2660|840#	25800|1000#	7174|14#	44030610|640#	28510|600#	2007
14		30			?- n	?												
25|	P		< 30 ns	3E-8	p	100				-9680|720#	15910|400		21650|640#	-1700|400#	6812|16#	25021190|430#	19740|400#	
15		10																
26|	P		43.7 ms|6	4.37E-2|6E-4	ec ?+	100			-16110|630#	-9650|450#	18110|200#		16840|450#	140|200#	7198|8#	26011780|210#	10970|200#	1983
15		11			ec p	36.8|20												
					ec 2p	2.16|24												
					ec ?	0												
27|	P		260 ms|80	2.6E-1|8E-2	ec ?+	100			-17750|400#	-9895|26	11662|26#	-35870|600#	19770|200#	870|26	7663.4|10	26999224|28	-722|26	1977
15		12			?+ p	0.07												
28|	P		270.3 ms|5	2.7E-1|5E-4	ec ?+	100	0.3115 34		-11220|160	-9523.8|12	14345.1|12	-32250|400#	14497|26	2052.2|12	7907.48|4	27992326.6|12	-7147.7|12	1953
15		13			ec p	0.0013|4												
					ec ?	0.00086|25												
29|	P		4.142 s|15	4.14E0|1.5E-2	ec ?+	100	1.2346 3		-13800|50	-10461.8|4	4942.2|3	-29100|160	17876.4|12	2749.0|4	8251.236|12	28981800.4|4	-16952.8|4	1941
15		14																
30|	P		2.498 min|4	1.5E2|2.4E-1	ec ?+	100			-6141.60|20	-10415.62|9	4232.11|7	-25120|50	11319.3|4	5594.75|7	8353.506|2	29978313.49|7	-20200.85|6	1934
15		15																
31|	P		STABLE|				+1.130903 17		-5398.02|23	-9668.60|5	-1491.50|4	-18452.60|21	12311.00|7	7296.55|2	8481.167|0	30973761.9986|7	-24440.5409|7	1920
15		16	100 %															
32|	P		14.268 d|5	1.23E6|4.32E2	?-	100	-0.2524 3		1710.66|4	-9879.14|9	-227.2|3	-13333.67|23	7935.65|4	8644.81|6	8464.120|1	31973907.64|4	-24304.87|4	1934
15		17																
33|	P		25.35 d|11	2.19E6|9.5E3	?-	100			248.5|11	-10554.5|11	-5823.0|13	-8393.1|11	10103.8|11	9548.6|11	8513.81|3	32971725.7|12	-26337.3|11	1951
15		18																
34|	P		12.43 s|10	1.24E1|1E-1	?-	100			5383.0|8	-11109|3	-4592|14	-6034.2|8	6282.7|14	11323.3|11	8448.185|24	33973645.9|9	-24548.7|8	1945
15		19																
35|	P		47.3 s|8	4.73E1|8E-1	?-	100			3988.4|19	-12332.0|29	-10470|40	-2997.4|19	8380.4|20	12190|14	8446.25|5	34973314.1|20	-24857.8|19	1971
15		20																
36|	P		5.6 s|3	5.6E0|3E-1	?-	100			10413|13	-11577|15	-7810|70	524|13	3465|13	13150|40	8307.9|4	35978260|14	-20251|13	1971
15		21																
37|	P		2.31 s|13	2.31E0|1.3E-1	?-	100			7900|40	-12920|40	-12420|120	3600|40	6820|40	13850|80	8267.6|10	36979610|40	-19000|40	1971
15		22																
38|	P		0.64 s|14	6.4E-1|1.4E-1	?-	100			12240|70	-14050|70	-10450|130	4200|70	3700|80	15340|130	8147.3|19	37984300|80	-14620|70	1971
15		23			?- n	12|5												
39|	P		0.28 s|4	2.8E-1|4E-2	?-	100			10390|120	-14980|110	-15090|180	6020|110	6220|130	15890|150	8098.0|29	38986290|120	-12770|110	1977
15		24			?- n	26|8												
40|	P		150 ms|8	1.5E-1|8E-3	?-	100			14720|150	-16490|210	-13540|380	6980|160	3410|190	17720|200	7981|4	39991290|160	-8110|150	1979
15		25			?- n	15.8|21												
41|	P		101 ms|5	1.01E-1|5E-3	?-	100			14030|120	-17210|220	-17100|570	9790|120	4940|190	17700|370	7906.6|29	40994650|130	-4980|120	1979
15		26			?- n	30|10												
42|	P		48.5 ms|15	4.85E-2|1.5E-3	?-	100			18650|310	-17630|490	-15460|590	11950|310	2080|340	18400|640	7768|7	42001080|340	1010|310	1979
15		27			?- n	50|20												
					?- 2n	?												
43|	P		36.5 ms|15	3.65E-2|1.5E-3	?- n	100			16880|550	-18390|680#	-18420|810	14250|550	4400|640	19080|750#	7690|13	43005020|600	4680|550	1989
15		28			?-	100												
					?- 2n	?												
44|	P		18.5 ms|25	1.85E-2|2.5E-3	?- n	?			19650|500#	-19560|640#	-18060|780#	14570|500#	2300|750#	19940|780#	7567|11#	44011220|540#	10450|500#	1989
15		29			?-	?												
45|	P		> 200 ns	2E-7|5E15	?-	?			19590|1150#	-20240|710#	#	16730|500#	2920|710#	20200|780#	7464|11#	45016750|540#	15600|500#	1990
15		30																
46|	P				?-	100			22630|860#	-19550|920#	#	18890|1250#	700|860#	21810|990#	7317|15#	46024660|750#	22970|700#	1990
15		31																
26|	S		< 79 ns	7.9E-8	p	?				-8680|780#	16110|630			-50|720#	6548|23#	26029070|640#	27080|600#	
16		10																
27|	S		15.5 ms|15	1.55E-2|1.5E-3	ec ?+	100				-9090|640#	17750|400		18120|720#	1230|450#	6977|15#	27018280|430#	17030|400#	1986
16		11			?+ p	2.3|9												
					?+ 2p	1.1|5												
28|	S		125 ms|10	1.25E-1|1E-2	ec ?+	100			-23440|620#	-9100|160	11220|160#		21030|430#	2490|160	7479|6	28004370|170	4070|160	1982
16		12			ec p	20.7|20												
29|	S		188 ms|4	1.88E-1|4E-3	ec ?+	100			-16320|200	-9410|50	13800|50	-38740|600#	15300|170	3300|50	7748.5|17	28996610|50	-3160|50	1964
16		13			ec p	47|5												
30|	S		1.178 s|5	1.18E0|5E-3	ec ?+	100			-18500|200#	-9343.15|23	6141.60|22#	-35290|190	18970|50	4395.4|4	8122.707|7	29984906.77|22	-14059.25|21	1961
16		14																
31|	S		2.5534 s|18	2.55E0|1.8E-3	ec ?+	100	0.48793 8		-12008|3	-9082.94|25	5398.02|23	-31560|200#	13054.6|3	6130.64|24	8281.800|7	30979557.01|25	-19042.52|23	1940
16		15																
32|	S		STABLE|						-12680.9|6	-6947.65|0	-1710.66|4	-27052|3	15044.33|23	8863.96|0	8493.129|0	31972071.1744|14	-26015.5335|13	1920
16		16	94.99 %|26															
33|	S		STABLE|				+0.6438212 14	-0.084 8	-5582.5|4	-7115.69|0	-248.5|11	-21322.5|6	8641.64|0	9569.95|4	8497.630|0	32971458.9098|14	-26585.8543|13	1926
16		17	0.75 %|2															
34|	S		STABLE|						-5491.60|4	-7923.64|5	-5383.0|8	-16999.7|4	11417.15|4	10883.3|11	8583.498|1	33967867.01|5	-29931.68|4	1926
16		18	4.25 %|24															
35|	S		87.37 d|4	7.55E6|3.46E3	?-	100	+1.00 4	+0.0471 9	167.322|26	-8322.09|6	-3988.4|19	-12477.44|5	6985.84|4	11586.5|8	8537.850|1	34969032.32|4	-28846.21|4	1936
16		19																
36|	S		STABLE|						-1142.13|19	-9011.4|3	-10413|13	-9721.92|19	9889.24|19	13095.3|19	8575.389|5	35967080.70|20	-30664.13|19	1938
16		20	0.01 %|1															
37|	S		5.05 min|2	3.03E2|1.2E0	?-	100			4865.12|20	-8807.0|7	-7900|40	-5445.73|20	4303.60|6	13934|13	8459.935|5	36971125.51|21	-26896.42|20	1945
16		21																
38|	S		170.3 min|7	1.02E4|4.2E1	?-	100			2937|7	-9329|16	-12240|70	-3171|7	8036|7	15150|40	8448.78|19	37971163|8	-26861|7	1958
16		22																
39|	S		11.5 s|5	1.15E1|5E-1	?-	100			6640|50	-11200|60	-10390|120	-1440|50	4370|50	15830|90	8344.3|13	38975130|50	-23160|50	1971
16		23																
40|	S		8.8 s|22	8.8E0|2.2E0	?-	100			4720|30	-12830|70	-14720|150	-1109|4	7750|50	17350|110	8329.32|10	39975483|4	-22838|4	1971
16		24																
41|	S		1.99 s|5	1.99E0|5E-2	?-	100			8300|70	-14860|110	-14030|120	480|30	4242|6	18180|150	8229.63|10	40979593|4	-19009|4	1979
16		25			?- n	?												
42|	S		1.016 s|15	1.02E0|1.5E-2	?-	100			7190|60	-15890|100	-18650|310	1600|70	6700|5	19950|120	8193.23|7	41981065|3	-17637.7|28	1979
16		26			?- n	< 4												
43|	S		265 ms|15	2.65E-1|1.5E-2	?-	100			11960|60	-16940|140	-16880|550	4560|60	2629|6	20490|310	8063.83|12	42986908|5	-12195|5	1979
16		27			?- n	40|10												
44|	S		100 ms|1	1E-1|1E-3	?-	100			11180|140	-17060|350	-19650|500	6880|60	5080|7	21170|550	7996.01|12	43990119|6	-9204|5	1979
16		28			?- n	18|3												
45|	S		68 ms|2	6.8E-2|2E-3	?-	100			14270|1040	-18530|1170	-19590|1150	8320|1040	2860|1040	21730|1150#	7882|23	44995720|1110	-3990|1040	1989
16		29			?- n	54												
46|	S		50 ms|8	5E-2|8E-3	?-	100			14200|540#	-18550|710#	-22630|860#	10530|520#	3740|1150#	22550|710#	7792|11#	46000360|540#	340|500#	1989
16		30																
48|	S		> 200 ns	2E-7|5E15	?-	?			17040|780#	-18180|840#	#	14470|720#	2680|780#	24240|1000#	7545|12#	48013700|640#	12760|600#	1990
16		32																
29|	Cl		< 20 ns	2E-8	p	? 100				-9000|440#	16320|200		22420|620#	-1800|100	7159|7	29014130|200	13160|190	
17		12																
30|	Cl		< 30 ns	3E-8	p	?			-16490|280#	-8950|280#	18500|200#		16790|270#	-310|200#	7480|7#	30004770|210#	4440|200#	
17		13																
31|	Cl		190 ms|1	1.9E-1|1E-3	ec ?+	100			-18360|200#	-8737|27	12008|3#	-36040|210	19550|200#	264|3	7869.21|11	30992448|4	-7035|3	1977
17		14			ec p	2.4|2												
32|	Cl		298 ms|1	2.98E-1|1E-3	ec ?+	100	+1.114 6		-11134.3|19	-8611.8|13	12680.9|6	-32730|200#	14371|3	1581.1|5	8072.404|18	31985684.6|6	-13334.7|6	1953
17		15			ec ?	0.054|8												
					ec p	0.026|5												
33|	Cl		2.511 s|4	2.51E0|4E-3	ec ?+	100	+0.7549 3		-11619.0|6	-6475.4|5	5582.5|4	-26874.3|18	15740.0|7	2276.8|4	8304.755|12	32977452.0|4	-21003.3|4	1940
17		16																
34|	Cl		1.5266 s|4	1.53E0|4E-4	ec ?+	100			-6061.79|6	-6664.14|8	5491.60|7	-23127.1|4	11508.1|4	5143.20|5	8398.970|1	33973762.49|5	-24440.08|5	1934
17		17																
35|	Cl		75.76 %|10				+0.8218743 4	-0.08249 2	-5966.2|7	-6997.90|4	-167.32|5	-18706.56|8	12644.76|5	6370.81|4	8520.278|1	34968852.69|4	-29013.53|3	1919
17		18																
36|	Cl		3.013 x 105|y|15	9.51E12|4.73E10	?-	98.1|1	+1.28547 5	-0.0180 4	709.53|4	-7642.05|5	1142.13|19	-14546.0|7	8579.79|0	7964.77|3	8521.931|1	35968306.82|4	-29522.00|4	1941
17		19			ec ?+	1.9|1												
37|	Cl		STABLE|				+0.6841236 4	-0.06493 2	-813.87|20	-7849.1|11	-4865.12|20	-9601.32|6	10310.85|6	8386.38|19	8570.281|1	36965902.58|5	-31761.54|5	1919
17		20	24.24 %|10															
38|	Cl		37.24 min|5	2.23E3|3E0	?-	100	2.05 2		4916.72|22	-7674.3|8	-2937|7	-6921.76|22	6107.88|8	10190.66|21	8505.481|3	37968010.42|10	-29798.10|10	1940
17		21																
39|	Cl		56.2 min|6	3.37E3|3.6E1	?-	100			3442|5	-7367.3|25	-6640|50	-3156.7|17	8073.4|17	10228|7	8494.40|4	38968008.2|19	-29800.2|17	1949
17		22																
40|	Cl		1.35 min|2	8.1E1|1.2E0	?-	100			7480|30	-9730|30	-4720|30	-2390|30	5830|30	11680|60	8427.8|8	39970420|30	-27560|30	1956
